title_id,title_name,title_type,title_synopsis,title_avg_rating,title_release_year,title_runtime,title_rating,title_bluray_available,title_date_modified
BVUtI,Harry Potter and the Goblet of Fire: Bonus Material,Movie,This companion disc to the fourth blockbuster Harry Potter film includes behind-the-scenes featurettes; additional scenes; and interviews with the main cast.,3.9,2005,7200,NR,0,2009-10-07 05:06:22
BVUTp,My Neighbor Totoro: Bonus Material,Movie,"This companion disc to <a href=""http://www.netflix.com/RoleDisplay/Hayao_Miyazaki/20018813"">Hayao Miyazaki</a>'s stunning film includes the featurette ""Behind The Microphone With <a href=""http://www.netflix.com/RoleDisplay/Dakota_Fanning/20029547"">Dakota Fanning</a> And <a href=""http://www.netflix.com/RoleDisplay/Elle_Fanning/20062171"">Elle Fanning</a>;"" complete storyboards; the original Japanese trailer and clean opening and closing animation.",3.6,1988,3600,NR,0,2010-10-18 22:52:03
BVUUb,Stuart Little 3: Call of the Wild,Movie,The Littles are vacationing in a cabin by the lake; and Stuart is so excited he could burst! But when Snowbell the cat is captured by a mean-spirited creature known simply as the Beast; it's up to Stuart and a skunk named Reeko to rescue him.,3.3,2005,4500,G,0,2010-09-17 08:26:55
BVUuN,Country Legends Live: Vol. 3,Movie,"Get a front-row seat at the Grand Ole Opry's 1981 Music City News Show! This volume of Country Legends Live features rare performances from a galaxy of country's reigning stars. Artists include the <a href=""http://www.netflix.com/RoleDisplay/Oak_Ridge_Boys/30042577"">Oak Ridge Boys</a>; Alabama; Terri Gibbs; <a href=""http://www.netflix.com/RoleDisplay/Barbara_Mandrell/20054272"">Barbara Mandrell</a>; <a href=""http://www.netflix.com/RoleDisplay/Conway_Twitty/20054271"">Conway Twitty</a>; <a href=""http://www.netflix.com/RoleDisplay/Roy_Clark/20054431"">Roy Clark</a> and <a href=""http://www.netflix.com/RoleDisplay/Marty_Robbins/20013964"">Marty Robbins</a>. Also included is a comedy routine from Lester ""Roadhog"" Martin and the Cadillac Cowboys; featuring <a href=""http://www.netflix.com/RoleDisplay/Roy_Clark/20054431"">Roy Clark</a> and Tammy Wynette.",3,1981,5400,NR,0,2009-10-07 05:06:22
BVuuo,Apocalypse Now / Apocalypse Now Redux,Movie,Francis Ford Coppola's timeless epic adapts Joseph Conrad's Heart of Darkness to the Vietnam War; where special operations Capt. Willard must travel deep into the Cambodian jungle to locate and kill the mysterious -- and insane -- Col. Kurtz.,4.3,1979,21300,R,1,2010-10-20 19:07:37
BVuvK,Boardwalk Empire,Movie,As Atlantic City's treasurer at the dawn of Prohibition; Nucky Thompson attempts to exploit his political clout and underworld ties to become the region's booze baron; which places him at odds with fierce competitors; the feds and his former protégé.,4.4,2010,0,NR,0,2010-10-20 00:25:11
BVUVL,Break a Leg,Movie,"A favorite on the festival circuit; this black comedy tells the story of talented character actor Max Matteo (<a href=""http://www.netflix.com/RoleDisplay/John_Cassini/20028258"">John Cassini</a>); who's constantly losing jobs to nepotism or more marketable ""names"" in the industry. When his frustration boils over; Max decides to cripple the competition -- literally. He finally gains the success he craves; along with a fantastic new girlfriend (<a href=""http://www.netflix.com/RoleDisplay/Molly_Parker/182534"">Molly Parker</a>). But now he must come to terms with the choices he's made.",2.3,2003,5820,NR,0,2009-10-07 05:06:22
BVUVq,Rain,Movie,"Director <a href=""http://www.netflix.com/RoleDisplay/Katherine_Lindberg/30044534"">Katherine Lindberg</a>'s stark drama proves that still waters run deep ... and dangerous. Iowa housewife Ellen Biddle (<a href=""http://www.netflix.com/RoleDisplay/Melora_Walters/20015107"">Melora Walters</a>) has had all she can take thanks to a drought that's destroying the family farm; unsympathetic creditors and a cheating husband. Unable to contain her simmering rage any longer; Ellen kills her two-timing spouse -- an act that brings long-buried secrets to light; threatening to unravel the entire town.",2.2,2000,5820,R,0,2009-10-07 05:06:22
BVUw2,No Money Down,Movie,"After getting fired from his job and evicted from his apartment; Eric Traber (<a href=""http://www.netflix.com/RoleDisplay/Josh_Lucas/20010046"">Josh Lucas</a>) is whisked away by his friend Ziggy (Jeffery Beuhl) for the comfort of the Hamptons. Once there; however; Ziggy unfurls a plot to snatch the family mansion from the hands of his estranged stepmother; hoping the swank pad will attract them plenty of attention. <a href=""http://www.netflix.com/RoleDisplay/Roy_Scheider/82729"">Roy Scheider</a>; <a href=""http://www.netflix.com/RoleDisplay/Teri_Garr/33347"">Teri Garr</a>; <a href=""http://www.netflix.com/RoleDisplay/Bob_Balaban/4588"">Bob Balaban</a>; <a href=""http://www.netflix.com/RoleDisplay/Al_Franken/20004411"">Al Franken</a> and <a href=""http://www.netflix.com/RoleDisplay/Ally_Sheedy/84823"">Ally Sheedy</a> co-star.",1.9,2003,5400,NR,0,2009-10-07 05:06:22
BVUWu,Kinamand,Movie,In this poignant tale; hapless plumber Keld finds his world crumbling when his wife of 25 years walks out on him. Dejected; Keld falls into a routine of eating at the local Chinese grill; whose owner offers Keld a sizable sum to wed the man's sister.,3.7,2005,5280,NR,0,2010-06-14 21:05:56
BVuxb,Cold Heaven,Movie,Before Maria can break the news that she's leaving him for another guy; her husband; Alex; dies in an accident. But her hopes for new love are shattered when Alex's body disappears from the morgue and begins to appear to her in disturbing visions.,2.4,1991,6120,R,0,2010-09-22 20:31:39
BVUXc,The Painted Veil,Movie,Shunned by a husband who's more interested in his scientific research; simpleminded Kitty Fane embarks on a quest for life fulfillment; igniting a passionate affair with dashing womanizer Charles Townsend.,3.7,2006,7500,PG-13,0,2010-06-17 17:13:50
BVUXd,Ratatouille,Movie,Brad Bird (The Incredibles) co-directs this Oscar-winning Pixar offering about a passionate rat named Remy (voiced by Patton Oswalt) who thirsts for a sip of the good life; despite the questionable tastes of his rodent relatives.,4,2007,6660,G,1,2010-01-13 08:45:08
BVUXe,The Santa Clause 3,Movie,Tim Allen stars in the third installment of his Santa Clause franchise; which finds Scott Calvin -- alias Santa -- trying to balance the birth of a new baby Claus with threats from evil Jack Frost; who's scheming to take over the Christmas holiday.,3.5,2006,5520,G,1,2010-01-13 08:45:08
BVUXh,Mary,Movie,After wrapping a new film about Christ's life -- played by self-important star Tony -- actress Marie Palesi is overcome by Mary Magdalene's spirit. When talk show host Ted screens the movie; he undergoes an epiphany that shakes him to his core.,3,2006,4980,NR,0,2010-07-28 22:33:55
BVUXi,Evan Almighty,Movie,In director Tom Shadyac's raucous follow-up to his 2003 comedy Bruce Almighty; God summons narcissistic newscaster turned congressman Evan Baxter to build an enormous ark in preparation for a devastating flood.,3.4,2006,5400,PG,0,2010-01-13 08:45:08
BVuxk,Midnight Heat,Movie,Bank exec John Gray awakens from a car accident to find his memory gone and his wife brutally murdered. When mobsters nearly kill him; he begins to have visions of a life before his marriage and ordinary suburban existence.,2.5,1996,5880,R,0,2010-08-26 05:20:50
BVUXl,Beer League,Movie,This laugh-out-loud sports comedy follows a motley squad of underdogs; led by slacker Artie DeVanzo; who'd rather perfect their beer-drinking skills than concentrate on improving their softball game.,3,2006,5220,R,1,2010-11-04 20:38:40
BVuxo,Rich in Love,Movie,When Helen leaves her retired husband; their teenage daughter; Lucille (Kathryn Erbe); drops out of high school to take care of her depressed father and their home in this Southern drama directed by Bruce Beresford.,2.6,1992,6300,PG-13,0,2010-10-13 21:12:58
BVUXp,Infamous,Movie,Director Douglas McGrath's biographical drama stars Toby Jones as iconoclastic writer Truman Capote; whose literary investigation into the grisly murders of a rural Kansas family has unintended consequences.,3.4,2006,7080,R,0,2009-10-07 05:06:22
BVuxr,Scissors,Movie,Reeling from a recent attack; emotionally fragile Angela reports for work at an unfamiliar apartment; where she's trapped with a corpse. But as Angela tries to escape; she encounters disturbing setbacks that weaken her tenuous grip on reality.,2.6,1991,6300,R,0,2010-08-21 14:57:13
BVuxt,Sticky Fingers,Movie,"Ditzy flatmates Lolly and Hattie busk in the subway but can't make ends meet. So when drug-dealing pal Diane stashes a suitcase at their pad on her way out of town; they not only discover a million in cash but ""borrow"" some of it to cover rent.",2.1,1988,5040,PG-13,0,2010-08-26 21:35:33
BVUXw,Bleeders,Movie,"The victim of a mysterious disease that has the doctors stumped; John Strauss (<a href=""http://www.netflix.com/RoleDisplay/Roy_Dupuis/26495"">Roy Dupuis</a>) flies to an island where his relatives are rumored to live; in search of a genetic explanation. But the subterranean creatures he finds are barely even human -- and their hunger for human flesh is an obvious health hazard. Can John reconcile his feelings for his nontraditional ""family;"" or will he help a vengeful scientist (<a href=""http://www.netflix.com/RoleDisplay/Rutger_Hauer/40101"">Rutger Hauer</a>) wipe them out?",2.6,1997,5700,R,0,2009-10-07 05:06:22
BVUxZ,Alchemy,Movie,"Absent-minded professor Malcolm Downey (<a href=""http://www.netflix.com/RoleDisplay/Tom_Cavanagh/20048658"">Thomas Cavanagh</a>) has just invented the sure thing that will lead to the academic easy street of tenure: a computer that can register human emotions. In order to give his device the acid test; Malcolm decides to see whether a real woman can fall in love with his machine. But Malcolm never computed falling in love himself -- with his test subject; Samantha (<a href=""http://www.netflix.com/RoleDisplay/Sarah_Chalke/20002545"">Sarah Chalke</a>).",2.7,2005,5100,PG-13,0,2009-10-07 05:06:22
BVuy2,Inherit the Wind,Movie,"Jack Lemmon won a Golden Globe for his portrayal of lawyer Henry Drummond; the fictional counterpart of Clarence Darrow; in this erudite drama about the 1925 ""Scopes Monkey Trial;"" in which a high school teacher was vilified for teaching evolution.",3.5,1999,7680,PG,0,2010-09-02 08:23:54
BVuy3,Evidence of Blood,Movie,David Strathairn stars as Jackson Kinley; a successful true crime author who returns to his hometown and is soon drawn into the case of a murder committed 40 years prior -- a crime for which a man was long ago found guilty.,3.2,1998,6540,PG-13,0,2010-10-13 00:37:55
BVuyA,Convict Cowboy,Movie,Sentenced to prison in Montana; Clay Treyton winds up living at a convict ranch operated by an enterprising warden. Here; Clay gets a chance to learn about rodeo riding from former champion and fellow inmate Ry Weston.,2.9,1995,5880,R,0,2010-09-26 23:08:52
BVuye,Keaton's Cop,Movie,Police partners Mike and Jake get pulled into a seemingly humdrum assignment when they're asked to keep an eye on aging ex-gangster Louis Keaton; who's currently holed up inside a retirement home for elderly seniors.,2,1988,5700,R,0,2010-10-11 08:38:46
BVuyq,Crusoe,Movie,Aidan Quinn plays the eponymous shipwreck victim in this visually stunning adaptation of the classic legend that casts the stranded Crusoe as a slave trader in the late 19th century who must learn to survive on his own on an uncharted island.,2.8,1988,5640,PG-13,0,2010-09-14 23:08:58
BVuyy,Lost Angels,Movie,"Adam Horovitz (Ad-Rock of the Beastie Boys) stars as Tim ""Chino"" Doolan; a troubled kid from a well-to-do family. Following a brush with the law; Tim's father ships him off to an institute for delinquent adolescents; where Dr. Lofits takes his case.",2.5,1989,6960,R,0,2010-10-09 06:05:58
BVuz5,April Morning,Movie,Based on the penetrating novel by Howard Fast; this coming-of-age tale recounts the adventures of Adam Cooper; a teen caught up in the fight between American revolutionary forces and British Redcoats in the crucial Battle of Lexington and Concord.,3,1988,5940,NR,0,2010-09-15 01:09:06
BVuz6,Big Time,Movie,In this bizarre and captivating performance; singer-songwriter and actor Tom Waits weaves together concert footage with a variety of inventive scenarios in which he assumes quirky personalities; including a ticket seller and a comedian.,3.7,1988,5220,PG,0,2010-09-22 15:08:21
BVuz7,Blueberry Hill,Movie,In a small town in the 1950s; Ellie Dane loses her musician father; and her mother suddenly turns away from her. She finds solace in wise jazz singer Hattie Cale and learns that she's inherited her dad's skill at the piano.,2.3,1988,5520,R,0,2010-10-05 23:53:11
BVuzE,Deadly Stranger,Movie,Posing as a migrant worker; undercover cop J.C. Ryan takes a job at Mr. Mitchell's plantation on the Texas-Mexico border. Ryan soon uncovers his boss's illegal pact with the labor union -- an arrangement that's exploiting workers.,1.8,1988,5580,R,0,2010-09-26 23:08:52
BVuzf,Inside Out,Movie,Failed businessman Jimmy Morgan has a plush New York City apartment; to which he has all the necessities of life -- groceries; cocaine and hookers -- delivered because his severe agoraphobia prevents him from even opening a window for fresh air.,1.9,1986,5160,R,0,2010-10-07 17:11:22
BVuzi,The Man Who Fell to Earth,Movie,In this reimagining of the sci-fi classic; humanoid alien John Dory's ship crashes on Earth. When our science can't fix the craft; Dory enters the business world and rises to the top of the tech industry.,2.5,1987,5820,R,0,2010-10-11 23:16:47
BVuzk,Open House,Movie,A serial killer is preying on beautiful female real estate agents who show pricey Los Angeles homes; and radio psychologist David Kelley believes that one of his callers is the psychopath. Can he deduce the killer's identity before he strikes again?,2.2,1987,5880,R,0,2010-08-26 06:47:05
BVuzO,Spellbinder,Movie,When he saves young; homeless Miranda from her abusive boyfriend; ruthless attorney Jeff Reed learns that until recently; the gorgeous girl was part of a coven of witches -- but he takes her under his wing (and into his bed) anyway.,3,1988,5940,R,0,2010-08-26 21:26:16
BVuzv,The Men's Club,Movie,Psychotherapist Kramer convenes an all-male chat group; including former baseball star Cavanaugh; businessman Solly and prudish Harold; to open up about women; work and life; but the civil cocktail hour soon dissolves into an all-out frat party.,1.9,1986,6060,R,0,2010-10-01 03:14:54
BVuzw,Miracles,Movie,Overjoyed to have finally signed their divorce papers; incessantly bickering doctor Roger and lawyer Jean are thrown back into each other's lives when a bungling jewel thief kidnaps them and takes them to the jungles of South America.,2.7,1986,5160,PG,0,2010-08-26 05:26:33
BVv00,Beer,Movie,With her client's beer sales falling flat; ad agency executive B.D. Tucker is desperately trying to come up with new marketing ideas and senses an opportunity when three losers receive unwarranted credit for preventing a bar from being robbed.,2.6,1985,4920,R,0,2010-09-15 01:09:06
BVv0D,The American Snitch,Movie,This outrageous slapstick comedy finds a group of clueless but determined reporters working at a sleazy tabloid newspaper; where the aim is to get the dirt -- regardless of the facts -- and scoop the competition.,1.8,1983,4980,R,0,2010-09-29 00:07:52
BVv0f,G.O.R.P.,Movie,College students Kavell and Bergman spend a summer waiting tables and creating havoc at an upstate New York summer camp; aided by their unbalanced fellow waiter Grossman. Their antics include drugging the campers and driving a tank through the camp.,2.2,1980,5340,R,0,2010-08-25 21:16:21
BVV0g,The Poseidon Adventure: Bonus Material,Movie,"This companion disc to <a href=""http://www.netflix.com/RoleDisplay/Ronald_Neame/67471"">Ronald Neame</a>'s thrilling tale includes the following special features: Featurettes including ""The Cast Looks Back;"" ""Falling Up with Ernie;"" ""The Heart of Disaster: Stirling Silliphant;"" ""The Heroes of The Poseidon"" and more; vintage promotional materials; interactive and still galleries and storyboard comparisons.",3.7,1972,7200,NR,0,2009-10-07 05:06:22
BVv0L,Touched,Movie,This offbeat; upbeat romance stars Robert Hays as Daniel; a patient in a mental institution who concludes that there's really nothing wrong with him; and sets out to prove it by escaping and finding work at a carnival.,2,1983,5580,R,0,2010-08-27 00:27:14
BVv0N,Ambush Murders,Movie,Based on a real criminal case; this legal thriller portrays the struggle of Ray Ellsworth; a black man who must prove his innocence after being wrongfully accused of killing two white police officers.,2.7,1982,5760,NR,0,2010-09-14 23:08:58
BVv0r,The House of God,Movie,"High stress; casual sex and black humor are the norm in this scathing satire about a group of medical interns working under harrowing conditions in a big city hospital; which served as a primary inspiration for the television series ""St. Elsewhere.",2.2,1984,6480,R,0,2010-10-11 11:08:28
BVv0S,Jaws of Satan,Movie,Disguised as a deadly king cobra; Satan slithers into a small town and begins terrorizing Father Tom Farrow; a priest whose family was cursed long ago. With snake-related deaths rising and city officials unresponsive; Farrow must fight Satan himself.,2.2,1981,5520,R,0,2010-10-19 01:16:33
BVv0v,Rich Kids,Movie,Sensitive preteen Franny; despondent about her parents' collapsing marriage; finds a friend in Jamie; who's been there; done that; and sets about showing Franny the upside of being kids from broken homes.,2.5,1979,5760,PG,0,2010-08-28 02:21:29
BVv0x,Are You in the House Alone?,Movie,Teenager Gail Osborne is plagued by strange phone calls and a series of scary notes left in her school locker. She sets out to identify the culprit; but her terror mounts when the man begins calling her while she's out baby-sitting.,2.6,1978,5760,NR,0,2010-09-15 01:09:06
BVv0z,Goodbye; Franklin High,Movie,In the waning carefree days of high school; senior super jock Will Armer faces the most important decision of his young life when he must choose between the safe college route and the coveted but risky shot at a baseball career.,1.6,1978,5520,NR,0,2010-10-19 01:16:33
BVv11,The Initiation of Sarah,Movie,Humiliated and rejected by the stuck-up Alpha Nu Sigmas who accepted her more popular sister; Patty; insecure Sarah joins a less prestigious sorority and uses her frightening powers of telekinesis to punish her tormentors.,2.7,1978,5820,NR,0,2010-10-08 03:13:25
BVV15,The Prestige,Movie,At the dawn of the 20th century; rival magicians Robert Angier and Alfred Borden endeavor to reveal each other's secrets. Obsessed by the escalating competition; the two illusionists begin to perform increasingly risky tricks; which soon turn deadly.,3.8,2006,7800,PG-13,1,2010-08-12 18:04:51
BVV16,We Are Marshall,Movie,After a plane crash takes the lives of most of Marshall University's football team; new coach Jack Lengyel must rally the surviving players and a grieving community to victory in this inspiring drama based on actual events.,3.9,2006,7860,PG,1,2010-11-05 05:55:14
BVV18,Let's Go to Prison,Movie,John Lyshitski gets his chance for sweet revenge when Nelson Biederman; the son of the judge who sent Lyshitski to jail; is wrongfully convicted of a crime he didn't commit and sentenced to time in the slammer.,3.1,2006,5400,UR,0,2010-11-05 20:18:50
BVV19,Bug,Movie,Based on a play by Tracy Letts; this claustrophobic thriller from Exorcist director William Friedkin focuses on the love story between a man and a woman convinced that the government is implanting insects in its citizens.,2.3,2006,6120,R,0,2010-10-17 19:19:13
BVV1B,Spider-Man 3,Movie,The seemingly invincible Spider-Man goes up against an all-new crop of villains -- including the shape-shifting Sandman -- in the third installment of this blockbusting comic book adventure series directed by Sam Raimi.,3.5,2007,8340,PG-13,1,2010-01-13 08:45:08
BVV1C,Shrek the Third,Movie,Life in the swamp seems better than ever for Shrek and Fiona; until King Harold suddenly falls ill and the adorable ogre must find an acceptable heir -- or assume the throne himself.,3.6,2007,5520,PG,1,2010-05-19 08:25:06
BVV1d,The Killing Time,Movie,"After bagging his latest victim; a murderous sociopath (<a href=""http://www.netflix.com/RoleDisplay/Kiefer_Sutherland/90320"">Kiefer Sutherland</a>) decides to steal the dead man's identity and pose as the deputy of a remote coastal town; where the local sheriff (<a href=""http://www.netflix.com/RoleDisplay/Beau_Bridges/4241"">Beau Bridges</a>) and his lover (<a href=""http://www.netflix.com/RoleDisplay/Camelia_Kath/30046115"">Camelia Kath</a>) are cooking up a few misdeeds of their own: namely; to kill the mistress's husband (<a href=""http://www.netflix.com/RoleDisplay/Wayne_Rogers/20029522"">Wayne Rogers</a>) and pin the crime on the fledgling deputy. But in this town of half-truths; nobody's secret is safe. &#x2026;",2.8,1987,5520,R,0,2009-10-07 05:06:22
BVV1E,Fantastic Four: Rise of the Silver Surfer,Movie,This sequel to the 2005 blockbuster follows Fantastic Four superheroes Reed; Sue; Johnny and Ben as they battle the enigmatic Silver Surfer; a villain who travels the earth preparing it for total destruction.,3.4,2007,5520,PG,1,2010-02-24 23:23:41
BVV1F,Beowulf: Director's Cut,Movie,Robert Zemeckis directs this film adaptation of the longest surviving Anglo-Saxon poem; an epic tale concerning a 6th-century Scandinavian warrior named Beowulf and his mission to slay the manlike ogre Grendel; a descendant of Cain.,3.1,2007,6840,UR,1,2010-01-13 08:45:08
BVv1p,Jennifer on My Mind,Movie,Tragedy and comedy blend in a love story told via flashbacks; chronicling the doomed affair between the moneyed young Marcus and the sultry but irresponsible Jennifer; who first meet in Venice; Italy.,1.7,1971,5400,R,0,2010-10-08 11:08:44
BVV1q,Bachelor Party Vegas,Movie,A planned evening of debauchery in Las Vegas to celebrate their best friend's wedding goes horribly -- but hilariously -- wrong for five average guys; who unwittingly hire a bank robber as their party planner.,3.1,2006,5700,R,0,2010-11-04 20:18:33
BVV1S,Six Pack,Movie,In his first film role; country singer Kenny Rogers stars as Brewster Baker; a retired stock-car driver who's on the comeback trail.,3.6,1982,6480,PG,0,2010-02-19 02:08:46
BVv1x,Bloody Mama,Movie,Shelley Winters stars in Roger Corman's Depression-era gangster drama as Ma Barker; who leads her family on a crime spree. Loosely based on the real Barker gang; Corman's film focuses on the family's perversions.,2.6,1970,5400,R,0,2010-10-12 21:42:00
BVv2D,Cult of the Damned,Movie,Tara Nicole Steele; the pudgy; lovelorn daughter of a hugely wealthy couple -- vapid ex-porn star Astrid and repressed Willy -- falls under the influence of a politically subversive cult led by promiscuous rock idol Bogart Peter Stuyvesant.,2,1969,5580,R,0,2010-09-29 19:37:30
BVV2L,Mickey Spillane's Mike Hammer: Murder Me; Murder You,Movie,"When private eye Mike Hammer (<a href=""http://www.netflix.com/RoleDisplay/Stacy_Keach/48394"">Stacy Keach</a>) agrees to protect star witness Chris Jameson (Michelle Phillips); who just so happens to be his former lover; he has no idea what he's getting himself into. First; she mysteriously drops dead &#x2026; then; he discovers a daughter he never knew he had. This made-for-television drama preceded the successful ""Mike Hammer"" detective series; based on the hard-boiled novels by Mickey Spillane.",3,1983,5760,NR,0,2009-10-07 05:06:22
BVv2u,Fanfare for a Death Scene,Movie,This Cold War-era thriller stars Richard Egan as a U.S. intelligence agent hunting for a missing scientist who possesses a valuable secret formula but keeps it all in his head rather than writing anything down.,1.9,1964,4380,NR,0,2010-09-27 01:09:37
BVV2x,Children of the Bride,Movie,"Sure; all children expect their parents to love their future sons- or daughters-in-law. But what if the tables were turned? In this made-for-television dramedy; <a href=""http://www.netflix.com/RoleDisplay/Rue_McClanahan/61224"">Rue McClanahan</a> stars as Margaret Becker; a second-time bride whose four grown children (<a href=""http://www.netflix.com/RoleDisplay/Jack_Coleman/20000578"">Jack Coleman</a>; <a href=""http://www.netflix.com/RoleDisplay/Kristy_McNichol/62328"">Kristy McNichol</a>; Connor O'Farrell and <a href=""http://www.netflix.com/RoleDisplay/Anne_Bobby/20028183"">Anne Bobby</a>) disapprove of her decision to marry a man (<a href=""http://www.netflix.com/RoleDisplay/Patrick_Duffy/20029420"">Patrick Duffy</a>) half her age ...  and make no efforts to hide their displeasure.",3.3,1990,5640,NR,0,2010-09-23 23:03:04
BVV2y,Snowbound: The Jim and Jennifer Stolpa Story,Movie,"Trapped in their car on a snowy mountain pass with their infant son; Jim and Jennifer Stolpa (<a href=""http://www.netflix.com/RoleDisplay/Neil_Patrick_Harris/39633"">Neil Patrick Harris</a> and <a href=""http://www.netflix.com/RoleDisplay/Kelli_Williams/20043870"">Kelli Williams</a>) strike out in search of a rescue that they fear will never come. Ultimately; however; their survival is up to Jim; who leaves his wife and child behind; daring to undertake the unbelievable 50-mile trek across the frozen wilderness to find help. This gripping made-for-television drama is based on actual events.",3.4,1994,5640,NR,0,2009-10-07 05:06:22
BVV32,Million Dollar Babies,Movie,When Oliva and Elzire Dionne have quintuplets in rural 1930s Canada; news of their uncommon family spreads like wildfire and steps up local tourism; thanks in part to an opportunistic town doctor who uses the children to enhance his own celebrity.,3.4,1994,11100,NR,0,2010-10-19 18:07:45
BVV38,2005 Houston Astros: The Championship Season,Movie,After years of close calls; the Houston Astros finally reached the World Series for the first time in franchise history in 2005; where they ultimately couldn't catch the Chicago White Sox. Capturing the Astros' most memorable season on record; this retrospective program recaps all the highs and lows of their championship year; including Chris Burke's 18th-inning walk-off home run in the fourth game of the National League Division Series.,3,2005,7200,NR,0,2009-10-07 05:06:22
BVv3w,Cop Hater,Movie,The detectives of New York's 87th precinct are horrified when one of their own is gunned down in cold blood; followed rapidly by the murder of his young partner; in this gritty first adaptation of Ed McBain's best-selling crime novels.,2.4,1958,4500,NR,0,2010-09-26 23:08:52
BVv5y,American Roulette,Movie,Deposed in a coup d'etat; Latin American president Carlos Quintas tries to form a government-in-exile in London; soliciting foreign nations to help save his country from military dictatorship. Meanwhile; his enemies dispatch a team to eliminate him.,1.7,1988,5820,NR,0,2010-10-31 15:07:20
BVv5z,Angel 4: Undercover,Movie,Retired prostitute Mollie Stewart -- aka Angel -- is working as a police photographer when she's contacted by an old friend who's in hot pursuit of the bad-boy lead singer for a rock band. Later; that friend is found murdered with a guitar string.,1.9,1993,5640,R,0,2010-10-20 01:13:12
BVv60,The Animated Adventures of Tom Sawyer,Movie,Mark Twain's classic tale of Tom Sawyer receives the animated and musical treatment in this family film that finds Tom; Huckleberry Finn and Becky Thatcher cutting loose in a series of riotous; song-filled adventures.,2.4,1988,4320,G,0,2010-10-30 19:09:22
BVV6B,Celebrity News Reels: America's Favorite Housewives,Movie,"If you like ""Desperate Housewives;"" then you'll love this unauthorized look at the stars who make the outrageous suburban drama come to life. Culled from hours of candid footage shot by well-known paparazzi photographer <a href=""http://www.netflix.com/RoleDisplay/E_L__Woody/30046189"">E.L. Woody</a>; this installment of the Celebrity News Reels series captures actors <a href=""http://www.netflix.com/RoleDisplay/Marcia_Cross/20028504"">Marcia Cross</a>; <a href=""http://www.netflix.com/RoleDisplay/Teri_Hatcher/40051"">Teri Hatcher</a>; <a href=""http://www.netflix.com/RoleDisplay/Jesse_Metcalfe/30010058"">Jesse Metcalfe</a>; <a href=""http://www.netflix.com/RoleDisplay/Eva_Longoria_Parker/20061689"">Eva Longoria</a> and <a href=""http://www.netflix.com/RoleDisplay/Felicity_Huffman/20015110"">Felicity Huffman</a>; among others; in unguarded moments in their not-so-private lives.",2.3,2006,2700,NR,0,2010-03-24 08:18:56
BVV6C,Celebrity News Reels: Hollywood's Most Infamous Couples and Ugliest Breakups,Movie,"For as much as we celebrate their well-publicized unions; we can't help mourning their equally public break-ups. This installment of the Celebrity News Reels series captures candid footage of some of Hollywood's hottest (former) couples; including <a href=""http://www.netflix.com/RoleDisplay/Tom_Cruise/20660"">Tom Cruise</a> and <a href=""http://www.netflix.com/RoleDisplay/Nicole_Kidman/49446"">Nicole Kidman</a>; <a href=""http://www.netflix.com/RoleDisplay/Angelina_Jolie/46712"">Angelina Jolie</a> and Billy Bob Thornton; <a href=""http://www.netflix.com/RoleDisplay/Ben_Affleck/20000016"">Ben Affleck</a> and <a href=""http://www.netflix.com/RoleDisplay/Jennifer_Lopez/20000050"">Jennifer Lopez</a>; <a href=""http://www.netflix.com/RoleDisplay/Brad_Pitt/73919"">Brad Pitt</a> and <a href=""http://www.netflix.com/RoleDisplay/Jennifer_Aniston/20000576"">Jennifer Aniston</a>; Paris Hilton and Rick Solomon; and Dennis Rodman and Carmen Electra.",1.9,2005,3600,NR,0,2009-10-07 05:06:22
BVV6D,Celebrity News Reels: Hollywood's Hottest Hunk: Brad Pitt,Movie,"As one corner of the highly publicized Jennifer Aniston-Angelina Jolie love triangle; <a href=""http://www.netflix.com/RoleDisplay/Brad_Pitt/73919"">Brad Pitt</a> has kept his name alive in the paparazzi press and enhanced his status as one of the most intriguing men in Hollywood. In this installment of the Celebrity News Reels series; well-known photographer <a href=""http://www.netflix.com/RoleDisplay/E_L__Woody/30046189"">E.L. Woody</a> captures Brad on the move with the A-listers in his life; including George Clooney; Julia Roberts and Juliette Lewis.",2.4,2006,2700,NR,0,2010-06-10 08:21:26
BVv6e,Love or Money,Movie,Near-bankrupt real estate partners Chris Murdoch and Jeff Simon encounter a million-dollar condominium deal that could change their grim situation; but falling for the client's daughter; Jennifer; clarifies what's important -- or does it?,2.1,1990,5400,PG,0,2010-09-01 09:17:53
BVv6J,Committed,Movie,"Nurse Susan Manning; trying to recover from a personal tragedy; takes a job at a mental asylum. But her new world becomes nightmarish the moment she's hired by ""Dr. Quilly"" -- who in short order informs her that she's now an inmate.",2.3,1991,5520,R,0,2010-09-29 19:29:13
BVV6O,Harry Shearer: Now You See It,Movie,"<a href=""http://www.netflix.com/RoleDisplay/Harry_Shearer/84811"">Harry Shearer</a> -- Spinal Tap bassist and the voice behind countless characters on the Emmy Award-winning animated series ""The Simpsons"" -- shares some of his all-time funniest moments in this collection of television skits. Highlights include his take on men's synchronized swimming in a ""Saturday Night Live"" sketch with <a href=""http://www.netflix.com/RoleDisplay/Martin_Short/85375"">Martin Short</a> and <a href=""http://www.netflix.com/RoleDisplay/Christopher_Guest/37658"">Christopher Guest</a>; plus spot-on impersonations of Michael Jackson and Ronald Reagan.",2.3,2006,5400,NR,0,2009-10-07 05:06:22
